prb_id,probe_src,dst_addr,hop,hop_from,hop_to,rtt
538731,119.231.58.44,192.203.230.10,4,195.0.240.164,10.49.26.83,35.697
538731,119.231.58.44,192.203.230.10,5,10.49.26.83,212.27.35.12,10.953
538731,119.231.58.44,192.203.230.10,6,212.27.35.12,10.187.71.120,28.115
538731,119.231.58.44,192.203.230.10,7,10.187.71.120,212.27.35.12,53.343
538731,119.231.58.44,192.203.230.10,8,212.27.35.12,10.181.224.1,42.536
538731,119.231.58.44,192.203.230.10,9,10.181.224.1,192.168.3.1,23.516
538731,119.231.58.44,192.203.230.10,10,192.168.3.1,10.7.90.53,33.895
538731,119.231.58.44,192.203.230.10,11,10.7.90.53,193.90.113.16,66.362
538731,119.231.58.44,192.203.230.10,12,193.90.113.16,192.168.2.1,30.115
538731,119.231.58.44,192.203.230.10,13,192.168.2.1,192.203.230.10,100.916
1929688,7.128.234.45,142.250.191.46,1,7.128.234.45,194.149.162.248,21.145
1929688,7.128.234.45,142.250.191.46,2,194.149.162.248,10.21.213.234,36.871
1929688,7.128.234.45,142.250.191.46,3,10.21.213.234,62.115.112.84,49.899
1929688,7.128.234.45,142.250.191.46,4,62.115.112.84,10.136.176.186,21.354
1929688,7.128.234.45,142.250.191.46,5,10.136.176.186,192.168.3.1,14.149
1929688,7.128.234.45,142.250.191.46,6,192.168.3.1,10.135.231.126,11.49
1929688,7.128.234.45,142.250.191.46,7,10.135.231.126,10.181.224.1,13.063
1929688,7.128.234.45,142.250.191.46,8,10.181.224.1,194.149.162.250,59.447
1929688,7.128.234.45,142.250.191.46,9,194.149.162.250,10.57.153.102,47.829
1929688,7.128.234.45,142.250.191.46,10,10.57.153.102,49.228.5.64,42.676
1929688,7.128.234.45,142.250.191.46,11,49.228.5.64,*,
1929688,7.128.234.45,142.250.191.46,12,194.149.162.250,192.168.2.1,65.764
1929688,7.128.234.45,142.250.191.46,13,192.168.2.1,142.250.191.46,33.569
1667390,204.223.45.72,20.157.222.42,1,204.223.45.72,62.115.112.84,37.792
1667390,204.223.45.72,20.157.222.42,2,62.115.112.84,192.168.1.1,48.9
1667390,204.223.45.72,20.157.222.42,3,192.168.1.1,20.157.222.42,126.837
582443,117.245.253.108,8.8.8.8,1,117.245.253.108,192.168.2.1,36.892
582443,117.245.253.108,8.8.8.8,2,192.168.2.1,195.0.240.164,48.83
582443,117.245.253.108,8.8.8.8,3,195.0.240.164,62.115.112.84,43.749
582443,117.245.253.108,8.8.8.8,4,62.115.112.84,49.228.5.64,42.523
582443,117.245.253.108,8.8.8.8,5,49.228.5.64,49.231.119.167,24.396
582443,117.245.253.108,8.8.8.8,6,49.231.119.167,49.231.119.167,33.766
582443,117.245.253.108,8.8.8.8,7,49.231.119.167,10.135.222.227,15.388
582443,117.245.253.108,8.8.8.8,8,10.135.222.227,193.75.2.49,26.16
582443,117.245.253.108,8.8.8.8,9,193.75.2.49,49.231.119.167,29.162
582443,117.245.253.108,8.8.8.8,10,49.231.119.167,212.27.35.12,28.797
582443,117.245.253.108,8.8.8.8,11,212.27.35.12,*,
582443,117.245.253.108,8.8.8.8,12,193.90.113.16,10.37.66.173,36.766
582443,117.245.253.108,8.8.8.8,13,10.37.66.173,8.8.8.8,121.691
1783789,170.155.247.26,192.203.230.10,1,170.155.247.26,49.228.5.64,46.091
1783789,170.155.247.26,192.203.230.10,2,49.228.5.64,49.228.5.78,50.305
1783789,170.155.247.26,192.203.230.10,3,49.228.5.78,192.203.230.10,90.741
1025070,63.198.187.147,192.203.230.10,1,63.198.187.147,10.37.144.11,25.289
1025070,63.198.187.147,192.203.230.10,2,10.37.144.11,10.11.242.71,46.142
1025070,63.198.187.147,192.203.230.10,3,10.11.242.71,192.168.1.1,35.483
1025070,63.198.187.147,192.203.230.10,4,192.168.1.1,194.149.162.250,53.031
1025070,63.198.187.147,192.203.230.10,5,194.149.162.250,*,
1025070,63.198.187.147,192.203.230.10,6,62.115.43.72,192.168.2.1,46.636
1025070,63.198.187.147,192.203.230.10,7,192.168.2.1,212.27.35.12,11.085
1025070,63.198.187.147,192.203.230.10,8,212.27.35.12,10.126.5.211,16.813
1025070,63.198.187.147,192.203.230.10,9,10.126.5.211,10.183.89.149,24.709
1025070,63.198.187.147,192.203.230.10,10,10.183.89.149,10.100.99.1,62.825
1025070,63.198.187.147,192.203.230.10,11,10.100.99.1,49.228.5.78,30.98
1025070,63.198.187.147,192.203.230.10,12,49.228.5.78,10.181.224.1,29.987
1025070,63.198.187.147,192.203.230.10,13,10.181.224.1,195.0.240.164,27.011
1025070,63.198.187.147,192.203.230.10,14,195.0.240.164,10.13.176.182,64.493
1025070,63.198.187.147,192.203.230.10,15,10.13.176.182,192.203.230.10,27.367
150899,1.255.250.119,142.250.191.46,1,1.255.250.119,10.113.251.110,40.602
150899,1.255.250.119,142.250.191.46,2,10.113.251.110,194.149.162.248,27.57
150899,1.255.250.119,142.250.191.46,3,194.149.162.248,10.157.6.19,12.964
150899,1.255.250.119,142.250.191.46,4,10.157.6.19,194.149.162.248,49.85
150899,1.255.250.119,142.250.191.46,5,194.149.162.248,193.90.113.18,18.457
150899,1.255.250.119,142.250.191.46,6,193.90.113.18,192.168.3.1,44.334
150899,1.255.250.119,142.250.191.46,7,192.168.3.1,62.115.43.72,59.399
150899,1.255.250.119,142.250.191.46,8,62.115.43.72,10.127.149.141,19.392
150899,1.255.250.119,142.250.191.46,9,10.127.149.141,192.168.2.1,52.598
150899,1.255.250.119,142.250.191.46,10,192.168.2.1,193.90.113.18,53.675
150899,1.255.250.119,142.250.191.46,11,193.90.113.18,*,
150899,1.255.250.119,142.250.191.46,12,194.149.162.248,10.181.224.1,55.995
150899,1.255.250.119,142.250.191.46,13,10.181.224.1,194.149.162.248,65.072
150899,1.255.250.119,142.250.191.46,14,194.149.162.248,194.149.162.250,61.782
150899,1.255.250.119,142.250.191.46,15,194.149.162.250,142.250.191.46,14.532
779361,188.160.190.96,1.1.1.1,1,188.160.190.96,10.100.99.1,41.83
779361,188.160.190.96,1.1.1.1,2,10.100.99.1,192.168.1.1,17.268
779361,188.160.190.96,1.1.1.1,3,192.168.1.1,193.90.113.18,32.68
779361,188.160.190.96,1.1.1.1,4,193.90.113.18,10.63.131.219,24.587
779361,188.160.190.96,1.1.1.1,5,10.63.131.219,194.149.162.248,16.808
779361,188.160.190.96,1.1.1.1,6,194.149.162.248,62.115.43.72,17.468
779361,188.160.190.96,1.1.1.1,7,62.115.43.72,10.150.169.47,54.427
779361,188.160.190.96,1.1.1.1,8,10.150.169.47,*,
779361,188.160.190.96,1.1.1.1,9,10.100.99.1,193.90.113.16,18.847
779361,188.160.190.96,1.1.1.1,10,193.90.113.16,*,
779361,188.160.190.96,1.1.1.1,11,49.228.5.78,10.83.241.252,38.689
779361,188.160.190.96,1.1.1.1,12,10.83.241.252,62.115.43.72,49.426
779361,188.160.190.96,1.1.1.1,13,62.115.43.72,10.24.174.177,27.105
779361,188.160.190.96,1.1.1.1,14,10.24.174.177,1.1.1.1,83.06
540711,175.148.58.134,142.250.191.46,1,175.148.58.134,194.149.162.248,4.235
540711,175.148.58.134,142.250.191.46,2,194.149.162.248,10.146.221.175,49.034
540711,175.148.58.134,142.250.191.46,3,10.146.221.175,192.168.2.1,34.042
540711,175.148.58.134,142.250.191.46,4,192.168.2.1,212.27.35.12,44.299
540711,175.148.58.134,142.250.191.46,5,212.27.35.12,10.148.115.17,13.238
540711,175.148.58.134,142.250.191.46,6,10.148.115.17,142.250.191.46,133.247
773035,40.233.32.84,142.250.191.46,1,40.233.32.84,10.229.116.58,34.039
773035,40.233.32.84,142.250.191.46,2,10.229.116.58,212.27.35.12,34.398
773035,40.233.32.84,142.250.191.46,3,212.27.35.12,192.168.3.1,33.152
773035,40.233.32.84,142.250.191.46,4,192.168.3.1,192.168.1.1,12.185
773035,40.233.32.84,142.250.191.46,5,192.168.1.1,10.181.224.1,45.351
773035,40.233.32.84,142.250.191.46,6,10.181.224.1,49.228.5.78,24.213
773035,40.233.32.84,142.250.191.46,7,49.228.5.78,192.168.3.1,56.17
773035,40.233.32.84,142.250.191.46,8,192.168.3.1,49.228.5.78,18.736
773035,40.233.32.84,142.250.191.46,9,49.228.5.78,193.75.2.49,13.988
773035,40.233.32.84,142.250.191.46,10,193.75.2.49,142.250.191.46,58.882
1782054,221.69.231.160,1.1.1.1,1,221.69.231.160,10.1.213.131,39.197
1782054,221.69.231.160,1.1.1.1,2,10.1.213.131,192.168.2.1,40.019
1782054,221.69.231.160,1.1.1.1,3,192.168.2.1,*,
1782054,221.69.231.160,1.1.1.1,4,62.115.43.72,192.168.2.1,47.77
1782054,221.69.231.160,1.1.1.1,5,192.168.2.1,194.149.162.250,50.7
1782054,221.69.231.160,1.1.1.1,6,194.149.162.250,62.115.43.72,56.332
1782054,221.69.231.160,1.1.1.1,7,62.115.43.72,10.15.173.214,22.48
1782054,221.69.231.160,1.1.1.1,8,10.15.173.214,1.1.1.1,92.86
1138000,144.253.8.125,20.157.222.42,1,144.253.8.125,10.189.144.11,2.585
1138000,144.253.8.125,20.157.222.42,2,10.189.144.11,*,
1138000,144.253.8.125,20.157.222.42,3,192.168.3.1,49.228.5.78,49.885
1138000,144.253.8.125,20.157.222.42,4,49.228.5.78,212.27.35.12,31.006
1138000,144.253.8.125,20.157.222.42,5,212.27.35.12,49.228.5.78,35.735
1138000,144.253.8.125,20.157.222.42,6,49.228.5.78,10.45.128.225,42.806
1138000,144.253.8.125,20.157.222.42,7,10.45.128.225,*,
1138000,144.253.8.125,20.157.222.42,8,10.100.99.1,10.33.28.247,14.481
1138000,144.253.8.125,20.157.222.42,9,10.33.28.247,20.157.222.42,66.035
1226257,13.54.219.83,8.8.8.8,1,13.54.219.83,10.178.195.62,6.377
1226257,13.54.219.83,8.8.8.8,2,10.178.195.62,10.202.181.43,6.51
1226257,13.54.219.83,8.8.8.8,3,10.202.181.43,192.168.1.1,8.766
1226257,13.54.219.83,8.8.8.8,4,192.168.1.1,194.149.162.250,24.159
1226257,13.54.219.83,8.8.8.8,5,194.149.162.250,10.89.110.56,13.757
1226257,13.54.219.83,8.8.8.8,6,10.89.110.56,10.100.181.213,22.776
1226257,13.54.219.83,8.8.8.8,7,10.100.181.213,*,
1226257,13.54.219.83,8.8.8.8,8,212.27.35.12,62.115.43.72,33.365
1226257,13.54.219.83,8.8.8.8,9,62.115.43.72,49.231.119.167,60.016
1226257,13.54.219.83,8.8.8.8,10,49.231.119.167,193.90.113.18,21.048
1226257,13.54.219.83,8.8.8.8,11,193.90.113.18,8.8.8.8,77.84
724159,71.130.47.107,192.203.230.10,1,71.130.47.107,10.100.99.1,13.423
724159,71.130.47.107,192.203.230.10,2,10.100.99.1,62.115.112.84,37.564
724159,71.130.47.107,192.203.230.10,3,62.115.112.84,10.181.224.1,40.672
724159,71.130.47.107,192.203.230.10,4,10.181.224.1,10.80.254.164,52.448
724159,71.130.47.107,192.203.230.10,5,10.80.254.164,10.125.197.116,46.783
724159,71.130.47.107,192.203.230.10,6,10.125.197.116,49.228.5.64,33.702
724159,71.130.47.107,192.203.230.10,7,49.228.5.64,195.0.240.164,28.304
724159,71.130.47.107,192.203.230.10,8,195.0.240.164,49.231.119.167,17.431
724159,71.130.47.107,192.203.230.10,9,49.231.119.167,192.203.230.10,45.754
1913456,81.60.76.46,1.1.1.1,1,81.60.76.46,212.27.35.12,15.32
1913456,81.60.76.46,1.1.1.1,2,212.27.35.12,10.100.99.1,21.303
1913456,81.60.76.46,1.1.1.1,3,10.100.99.1,10.120.193.106,43.238
1913456,81.60.76.46,1.1.1.1,4,10.120.193.106,*,
1913456,81.60.76.46,1.1.1.1,5,192.168.3.1,10.244.102.107,47.367
1913456,81.60.76.46,1.1.1.1,6,10.244.102.107,1.1.1.1,42.443
308625,149.241.222.157,192.203.230.10,1,149.241.222.157,193.90.113.18,42.286
308625,149.241.222.157,192.203.230.10,2,193.90.113.18,10.109.218.1,8.537
308625,149.241.222.157,192.203.230.10,3,10.109.218.1,192.168.3.1,25.689
308625,149.241.222.157,192.203.230.10,4,192.168.3.1,192.203.230.10,36.904
1752669,120.140.51.247,142.250.191.46,1,120.140.51.247,193.90.113.16,22.423
1752669,120.140.51.247,142.250.191.46,2,193.90.113.16,*,
1752669,120.140.51.247,142.250.191.46,3,10.181.224.1,142.250.191.46,75.493
159926,218.185.77.19,192.203.230.10,1,218.185.77.19,49.228.5.78,43.3
159926,218.185.77.19,192.203.230.10,2,49.228.5.78,49.231.119.167,34.929
159926,218.185.77.19,192.203.230.10,3,49.231.119.167,10.130.235.183,51.372
159926,218.185.77.19,192.203.230.10,4,10.130.235.183,10.96.180.146,52.578
159926,218.185.77.19,192.203.230.10,5,10.96.180.146,49.228.5.64,46.373
159926,218.185.77.19,192.203.230.10,6,49.228.5.64,10.196.247.60,9.655
159926,218.185.77.19,192.203.230.10,7,10.196.247.60,193.75.2.49,12.567
159926,218.185.77.19,192.203.230.10,8,193.75.2.49,194.149.162.248,48.879
159926,218.185.77.19,192.203.230.10,9,194.149.162.248,192.168.1.1,31.592
159926,218.185.77.19,192.203.230.10,10,192.168.1.1,10.56.82.21,60.857
159926,218.185.77.19,192.203.230.10,11,10.56.82.21,193.75.2.49,49.61
159926,218.185.77.19,192.203.230.10,12,193.75.2.49,193.75.2.49,23.788
159926,218.185.77.19,192.203.230.10,13,193.75.2.49,10.139.94.80,51.414
159926,218.185.77.19,192.203.230.10,14,10.139.94.80,193.90.113.18,67.067
159926,218.185.77.19,192.203.230.10,15,193.90.113.18,192.203.230.10,82.635
1514386,45.229.177.216,20.157.222.42,1,45.229.177.216,192.168.2.1,46.222
1514386,45.229.177.216,20.157.222.42,2,192.168.2.1,10.10.91.123,10.84
1514386,45.229.177.216,20.157.222.42,3,10.10.91.123,192.168.3.1,41.084
1514386,45.229.177.216,20.157.222.42,4,192.168.3.1,192.168.2.1,23.224
1514386,45.229.177.216,20.157.222.42,5,192.168.2.1,212.27.35.12,33.045
1514386,45.229.177.216,20.157.222.42,6,212.27.35.12,10.142.142.102,22.631
1514386,45.229.177.216,20.157.222.42,7,10.142.142.102,195.0.240.164,21.086
1514386,45.229.177.216,20.157.222.42,8,195.0.240.164,193.90.113.18,50.518
1514386,45.229.177.216,20.157.222.42,9,193.90.113.18,193.90.113.16,38.137
1514386,45.229.177.216,20.157.222.42,10,193.90.113.16,20.157.222.42,14.783
1835915,204.211.125.210,192.203.230.10,1,204.211.125.210,49.228.5.64,36.42
1835915,204.211.125.210,192.203.230.10,2,49.228.5.64,192.168.2.1,7.613
1835915,204.211.125.210,192.203.230.10,3,192.168.2.1,10.181.224.1,26.153
1835915,204.211.125.210,192.203.230.10,4,10.181.224.1,194.149.162.248,18.481
1835915,204.211.125.210,192.203.230.10,5,194.149.162.248,192.203.230.10,86.125
1138899,147.69.132.82,20.157.222.42,1,147.69.132.82,193.90.113.16,42.522
1138899,147.69.132.82,20.157.222.42,2,193.90.113.16,195.0.240.164,20.73
1138899,147.69.132.82,20.157.222.42,3,195.0.240.164,194.149.162.248,52.07
1138899,147.69.132.82,20.157.222.42,4,194.149.162.248,49.228.5.64,46.217
1138899,147.69.132.82,20.157.222.42,5,49.228.5.64,62.115.43.72,48.486
1138899,147.69.132.82,20.157.222.42,6,62.115.43.72,192.168.2.1,12.411
1138899,147.69.132.82,20.157.222.42,7,192.168.2.1,10.111.15.53,30.982
1138899,147.69.132.82,20.157.222.42,8,10.111.15.53,49.231.119.167,57.076
1138899,147.69.132.82,20.157.222.42,9,49.231.119.167,192.168.3.1,57.61
1138899,147.69.132.82,20.157.222.42,10,192.168.3.1,62.115.112.84,26.446
1138899,147.69.132.82,20.157.222.42,11,62.115.112.84,10.220.199.7,33.249
1138899,147.69.132.82,20.157.222.42,12,10.220.199.7,195.0.240.164,37.061
1138899,147.69.132.82,20.157.222.42,13,195.0.240.164,*,
1138899,147.69.132.82,20.157.222.42,14,49.228.5.64,20.157.222.42,106.579
1340712,223.108.80.111,1.1.1.1,1,223.108.80.111,10.47.204.167,6.361
1340712,223.108.80.111,1.1.1.1,2,10.47.204.167,10.150.186.203,34.486
1340712,223.108.80.111,1.1.1.1,3,10.150.186.203,49.231.119.167,8.722
1340712,223.108.80.111,1.1.1.1,4,49.231.119.167,10.100.99.1,24.138
1340712,223.108.80.111,1.1.1.1,5,10.100.99.1,1.1.1.1,79.698
444126,108.23.165.171,1.1.1.1,1,108.23.165.171,192.168.2.1,9.493
444126,108.23.165.171,1.1.1.1,2,192.168.2.1,10.241.19.221,5.195
444126,108.23.165.171,1.1.1.1,3,10.241.19.221,10.148.107.3,12.236
444126,108.23.165.171,1.1.1.1,4,10.148.107.3,212.27.35.12,8.655
444126,108.23.165.171,1.1.1.1,5,212.27.35.12,10.208.99.242,42.89
444126,108.23.165.171,1.1.1.1,6,10.208.99.242,10.188.62.128,55.637
444126,108.23.165.171,1.1.1.1,7,10.188.62.128,*,
444126,108.23.165.171,1.1.1.1,8,194.149.162.250,*,
444126,108.23.165.171,1.1.1.1,9,49.228.5.64,1.1.1.1,136.439
1566054,195.52.48.92,142.250.191.46,1,195.52.48.92,195.0.240.164,36.062
1566054,195.52.48.92,142.250.191.46,2,195.0.240.164,193.90.113.16,10.371
1566054,195.52.48.92,142.250.191.46,3,193.90.113.16,10.100.99.1,25.239
1566054,195.52.48.92,142.250.191.46,4,10.100.99.1,49.228.5.78,16.071
1566054,195.52.48.92,142.250.191.46,5,49.228.5.78,192.168.3.1,40.365
1566054,195.52.48.92,142.250.191.46,6,192.168.3.1,*,
1566054,195.52.48.92,142.250.191.46,7,193.90.113.16,49.228.5.78,53.6
1566054,195.52.48.92,142.250.191.46,8,49.228.5.78,10.68.228.229,34.363
1566054,195.52.48.92,142.250.191.46,9,10.68.228.229,142.250.191.46,18.865
697330,21.205.10.35,192.203.230.10,1,21.205.10.35,49.231.119.167,10.007
697330,21.205.10.35,192.203.230.10,2,49.231.119.167,195.0.240.164,36.122
697330,21.205.10.35,192.203.230.10,3,195.0.240.164,*,
697330,21.205.10.35,192.203.230.10,4,192.168.2.1,10.224.113.249,47.054
697330,21.205.10.35,192.203.230.10,5,10.224.113.249,10.62.143.254,13.56
697330,21.205.10.35,192.203.230.10,6,10.62.143.254,192.203.230.10,96.483
154241,114.192.169.123,1.1.1.1,1,114.192.169.123,10.165.137.183,6.246
154241,114.192.169.123,1.1.1.1,2,10.165.137.183,10.242.197.222,5.317
154241,114.192.169.123,1.1.1.1,3,10.242.197.222,62.115.43.72,18.792
154241,114.192.169.123,1.1.1.1,4,62.115.43.72,193.90.113.16,39.135
154241,114.192.169.123,1.1.1.1,5,193.90.113.16,10.100.99.1,29.881
154241,114.192.169.123,1.1.1.1,6,10.100.99.1,194.149.162.248,54.998
154241,114.192.169.123,1.1.1.1,7,194.149.162.248,10.114.187.184,38.153
154241,114.192.169.123,1.1.1.1,8,10.114.187.184,10.231.226.25,51.332
154241,114.192.169.123,1.1.1.1,9,10.231.226.25,10.46.70.168,15.306
154241,114.192.169.123,1.1.1.1,10,10.46.70.168,193.75.2.49,44.274
154241,114.192.169.123,1.1.1.1,11,193.75.2.49,10.108.54.211,57.542
154241,114.192.169.123,1.1.1.1,12,10.108.54.211,1.1.1.1,61.35
1479489,139.9.213.164,142.250.191.46,1,139.9.213.164,212.27.35.12,16.29
1479489,139.9.213.164,142.250.191.46,2,212.27.35.12,49.228.5.78,7.807
1479489,139.9.213.164,142.250.191.46,3,49.228.5.78,10.181.224.1,47.291
1479489,139.9.213.164,142.250.191.46,4,10.181.224.1,62.115.43.72,55.505
1479489,139.9.213.164,142.250.191.46,5,62.115.43.72,*,
1479489,139.9.213.164,142.250.191.46,6,194.149.162.250,192.168.1.1,9.615
1479489,139.9.213.164,142.250.191.46,7,192.168.1.1,192.168.3.1,40.523
1479489,139.9.213.164,142.250.191.46,8,192.168.3.1,193.90.113.16,42.29
1479489,139.9.213.164,142.250.191.46,9,193.90.113.16,193.90.113.18,58.932
1479489,139.9.213.164,142.250.191.46,10,193.90.113.18,10.100.99.1,35.81
1479489,139.9.213.164,142.250.191.46,11,10.100.99.1,192.168.3.1,22.758
1479489,139.9.213.164,142.250.191.46,12,192.168.3.1,142.250.191.46,60.969
616637,36.25.78.139,142.250.191.46,1,36.25.78.139,192.168.1.1,25.639
616637,36.25.78.139,142.250.191.46,2,192.168.1.1,62.115.112.84,13.69
616637,36.25.78.139,142.250.191.46,3,62.115.112.84,195.0.240.164,31.851
616637,36.25.78.139,142.250.191.46,4,195.0.240.164,10.148.131.100,18.271
616637,36.25.78.139,142.250.191.46,5,10.148.131.100,*,
616637,36.25.78.139,142.250.191.46,6,194.149.162.248,192.168.1.1,11.886
616637,36.25.78.139,142.250.191.46,7,192.168.1.1,192.168.3.1,54.523
616637,36.25.78.139,142.250.191.46,8,192.168.3.1,62.115.112.84,53.222
616637,36.25.78.139,142.250.191.46,9,62.115.112.84,49.231.119.167,23.919
616637,36.25.78.139,142.250.191.46,10,49.231.119.167,193.90.113.18,50.665
616637,36.25.78.139,142.250.191.46,11,193.90.113.18,193.90.113.18,49.049
616637,36.25.78.139,142.250.191.46,12,193.90.113.18,10.94.213.44,25.559
616637,36.25.78.139,142.250.191.46,13,10.94.213.44,192.168.2.1,28.218
616637,36.25.78.139,142.250.191.46,14,192.168.2.1,49.228.5.78,53.167
616637,36.25.78.139,142.250.191.46,15,49.228.5.78,142.250.191.46,79.773
732459,111.205.50.77,20.157.222.42,1,111.205.50.77,192.168.1.1,15.412
732459,111.205.50.77,20.157.222.42,2,192.168.1.1,10.133.176.84,4.122
732459,111.205.50.77,20.157.222.42,3,10.133.176.84,62.115.43.72,5.383
732459,111.205.50.77,20.157.222.42,4,62.115.43.72,192.168.3.1,28.255
732459,111.205.50.77,20.157.222.42,5,192.168.3.1,*,
732459,111.205.50.77,20.157.222.42,6,193.90.113.16,20.157.222.42,49.722
564317,114.253.143.136,1.1.1.1,1,114.253.143.136,49.231.119.167,31.57
564317,114.253.143.136,1.1.1.1,2,49.231.119.167,10.143.48.25,5.228
564317,114.253.143.136,1.1.1.1,3,10.143.48.25,1.1.1.1,92.907
220109,9.19.97.166,192.203.230.10,1,9.19.97.166,62.115.43.72,9.893
220109,9.19.97.166,192.203.230.10,2,62.115.43.72,10.23.2.62,26.256
220109,9.19.97.166,192.203.230.10,3,10.23.2.62,10.75.123.227,50.258
220109,9.19.97.166,192.203.230.10,4,10.75.123.227,10.56.187.247,6.166
220109,9.19.97.166,192.203.230.10,5,10.56.187.247,*,
220109,9.19.97.166,192.203.230.10,6,49.231.119.167,193.90.113.18,13.083
220109,9.19.97.166,192.203.230.10,7,193.90.113.18,10.110.52.123,25.69
220109,9.19.97.166,192.203.230.10,8,10.110.52.123,192.203.230.10,68.024
560771,54.7.210.242,1.1.1.1,1,54.7.210.242,*,
560771,54.7.210.242,1.1.1.1,2,212.27.35.12,10.9.160.122,34.276
560771,54.7.210.242,1.1.1.1,3,10.9.160.122,10.181.224.1,17.992
560771,54.7.210.242,1.1.1.1,4,10.181.224.1,192.168.3.1,47.092
560771,54.7.210.242,1.1.1.1,5,192.168.3.1,1.1.1.1,140.943
1414716,136.23.29.235,20.157.222.42,1,136.23.29.235,10.181.224.1,23.167
1414716,136.23.29.235,20.157.222.42,2,10.181.224.1,212.27.35.12,29.824
1414716,136.23.29.235,20.157.222.42,3,212.27.35.12,49.228.5.64,15.055
1414716,136.23.29.235,20.157.222.42,4,49.228.5.64,*,
1414716,136.23.29.235,20.157.222.42,5,192.168.3.1,*,
1414716,136.23.29.235,20.157.222.42,6,194.149.162.248,10.216.108.8,12.267
1414716,136.23.29.235,20.157.222.42,7,10.216.108.8,10.171.67.163,24.154
1414716,136.23.29.235,20.157.222.42,8,10.171.67.163,193.90.113.16,39.431
1414716,136.23.29.235,20.157.222.42,9,193.90.113.16,49.228.5.78,38.698
1414716,136.23.29.235,20.157.222.42,10,49.228.5.78,192.168.3.1,28.265
1414716,136.23.29.235,20.157.222.42,11,192.168.3.1,10.22.69.84,53.398
1414716,136.23.29.235,20.157.222.42,12,10.22.69.84,20.157.222.42,70.447
1205427,47.94.187.90,142.250.191.46,1,47.94.187.90,10.180.149.120,19.593
1205427,47.94.187.90,142.250.191.46,2,10.180.149.120,49.228.5.64,47.578
1205427,47.94.187.90,142.250.191.46,3,49.228.5.64,192.168.1.1,31.986
1205427,47.94.187.90,142.250.191.46,4,192.168.1.1,62.115.43.72,17.816
1205427,47.94.187.90,142.250.191.46,5,62.115.43.72,194.149.162.250,30.595
1205427,47.94.187.90,142.250.191.46,6,194.149.162.250,193.90.113.18,30.469
1205427,47.94.187.90,142.250.191.46,7,193.90.113.18,10.181.224.1,44.458
1205427,47.94.187.90,142.250.191.46,8,10.181.224.1,49.231.119.167,54.244
1205427,47.94.187.90,142.250.191.46,9,49.231.119.167,49.231.119.167,36.203
1205427,47.94.187.90,142.250.191.46,10,49.231.119.167,193.90.113.18,63.737
1205427,47.94.187.90,142.250.191.46,11,193.90.113.18,192.168.2.1,56.618
1205427,47.94.187.90,142.250.191.46,12,192.168.2.1,192.168.2.1,56.949
1205427,47.94.187.90,142.250.191.46,13,192.168.2.1,142.250.191.46,81.733
